time,demand
2058,0.956
2059,0.918
2060,0.931
2061,0.976
2062,1.021
2063,0.849
2064,0.735
2065,0.457
2066,0.462
2067,0.451
2068,0.393
2069,0.466
2070,0.456
2071,0.399
2072,0.457
2073,0.494
2074,1.128
2075,1.826
2076,1.783
2077,1.985
2078,2.040
2079,5.339
2080,2.648
2081,1.267
2082,3.660
2083,0.982
2084,0.577
2085,0.673
2086,0.645
2087,0.854
2088,0.865
2089,0.612
2090,0.603
2091,0.616
2092,0.567
2093,0.591
2094,0.615
2095,0.561
2096,0.590
2097,0.673
2098,1.050
2099,1.509
2100,1.990
2101,2.006
2102,2.180
2103,2.094
2104,1.760
2105,1.440
2106,1.423
2107,0.917
2108,2.242
2109,2.373
2110,2.784
2111,1.335
2112,0.593
2113,0.489
2114,0.446
2115,0.476
2116,0.417
2117,0.446
2118,0.437
2119,0.449
2120,0.431
2121,0.714
2122,1.237
2123,1.510
2124,1.571
2125,2.095
2126,1.784
2127,1.574
2128,1.427
2129,1.143
2130,0.876
2131,0.607
2132,0.532
2133,0.739
2134,0.609
2135,0.835
2136,0.771
2137,0.725
2138,0.577
2139,0.402
